path,class,risk,invariant,n_distinct,n_present,val_glider,val_ultralight,val_ga_single,val_jet,val_electric
acf/_FBW_apply_Q_to_engine/12,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/13,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/14,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/15,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/2,PLUMBING,,False,2,5,0,0,0,0,1
acf/_FBW_apply_Q_to_engine/3,PLUMBING,,False,2,5,0,0,0,0,1
acf/_FBW_apply_Q_to_engine/4,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/5,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/6,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/7,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/8,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/9,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_Q_to_engine/count,PLUMBING,,True,1,5,16,16,16,16,16
acf/_FBW_apply_R_to_engine/0,PLUMBING,,False,2,5,0,0,0,0,1
acf/_FBW_apply_R_to_engine/1,PLUMBING,,False,2,5,0,0,0,0,1
acf/_FBW_apply_R_to_engine/10,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/11,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/12,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/13,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/14,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/15,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/2,PLUMBING,,False,2,5,0,0,0,0,1
acf/_FBW_apply_R_to_engine/3,PLUMBING,,False,2,5,0,0,0,0,1
acf/_FBW_apply_R_to_engine/4,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/5,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/6,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/7,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/8,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/9,PLUMBING,,True,1,5,0,0,0,0,0
acf/_FBW_apply_R_to_engine/count,PLUMBING,,True,1,5,16,16,16,16,16
acf/_FBWtheD,PLUMBING,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_FBWtheI,PLUMBING,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_FBWtheP,PLUMBING,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_FF_is_lbsph,PLUMBING,,True,1,5,0,0,0,0,0
acf/_Gneg,PLUMBING,,False,3,5,4.000000000,2.000000000,2.000000000,2.500000000,4.000000000
acf/_Gpos,PLUMBING,,False,4,5,6.500000000,4.000000000,4.500000000,4.500000000,8.000000000
acf/_HUD_del_x,PLUMBING,,False,3,5,240.000000000,550.000000000,550.000000000,300.000000000,300.000000000
acf/_HUD_del_y,PLUMBING,,False,2,5,120.000000000,150.000000000,150.000000000,150.000000000,150.000000000
acf/_ICAO,PLUMBING,,False,4,4,AS21,,C172,SF50,ALIA
acf/_ITT_is_C,PLUMBING,,False,2,5,0,1,0,1,0
acf/_Jxx_unitmass,FLIGHT,MASS,False,3,5,10.000000000,0.000000000,0.000000000,0.000000000,6.840000153
acf/_Jyy_unitmass,FLIGHT,MASS,False,3,5,10.000000000,0.000000000,0.000000000,0.000000000,7.610000134
acf/_Jzz_unitmass,FLIGHT,MASS,False,3,5,5.000000000,0.000000000,0.000000000,0.000000000,4.989999771
acf/_Mmo,FLIGHT,,False,3,5,0.000000000,0.000000000,0.400000006,0.529999971,0.000000000
acf/_RAT_KEAS,PLUMBING,,False,1,1,,,,0.000000000,
acf/_RSC_idlespeed_ENGN,PLUMBING,ENGINE,False,3,5,0.000000000,1300.000000000,500.000000000,0.000000000,0.000000000
acf/_RSC_maxgreen_ENGN,PLUMBING,,False,5,5,6000.000000000,6400.000000000,2650.000000000,1.000000000,1000.000000000
acf/_RSC_mingov_ENGN,PLUMBING,,False,3,5,0.000000000,0.000000000,2000.000000000,0.000000000,1000.000000000
acf/_RSC_mingov_FLT_ENGN,PLUMBING,,False,3,5,2000.000000000,0.000000000,2000.000000000,0.000000000,1000.000000000
acf/_RSC_mingreen_ENGN,PLUMBING,,False,4,5,2000.000000000,0.000000000,1900.000000000,0.000000000,1000.000000000
acf/_RSC_redline_ENGN,PLUMBING,,False,5,5,6800.000000000,6500.000000000,2700.000000000,1.000000000,1428.000000000
acf/_SFC_Ng_80_hi_turbo,PLUMBING,,False,5,5,0.400000006,0.439999998,0.409999996,0.000000000,0.360000014
acf/_SFC_Ng_80_lo_turbo,PLUMBING,,False,5,5,0.400000006,0.439999998,0.409999996,0.000000000,0.360000014
acf/_SFC_Ng_95_hi_turbo,PLUMBING,,False,5,5,0.400000006,0.439999998,0.409999996,0.000000000,0.660000026
acf/_SFC_Ng_95_lo_turbo,PLUMBING,,False,5,5,0.400000006,0.439999998,0.409999996,0.000000000,0.660000026
acf/_SFC_ROC,PLUMBING,,False,3,5,9.970000267,9.969537735,9.969537735,3.600359917,3.600359917
acf/_SFC_alt_hi_PRP,PLUMBING,,False,3,5,1E4,1.2E4,1.2E4,0.000000000,1E4
acf/_SFC_alt_hi_turbo,PLUMBING,,False,2,5,1E4,1E4,1E4,0.000000000,1E4
acf/_SFC_alt_lo_PRP,PLUMBING,,False,2,5,0.000000000,2000.000000000,2000.000000000,0.000000000,0.000000000
acf/_SFC_alt_lo_turbo,PLUMBING,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_SFC_full_hi_PRP,PLUMBING,,False,5,5,0.400000006,0.360000014,0.425000012,0.000000000,0.660000026
acf/_SFC_full_lo_PRP,PLUMBING,,False,5,5,0.400000006,0.360000014,0.444999993,0.000000000,0.660000026
acf/_SFC_half_hi_PRP,PLUMBING,,False,3,5,0.400000006,0.360000014,0.360000014,0.000000000,0.360000014
acf/_SFC_half_lo_PRP,PLUMBING,,False,4,5,0.400000006,0.360000014,0.379999995,0.000000000,0.360000014
acf/_SFC_recip_rich_ratio,PLUMBING,CONTROL,False,2,5,1.000000000,1.000000000,1.100000024,1.000000000,1.000000000
acf/_TOGA_discos_servos,PLUMBING,,False,2,5,0,0,1,0,0
acf/_TRQ_is_pcnt,PLUMBING,,False,2,5,0,0,0,1,0
acf/_Va_kts,FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_Vbg_kts,FLIGHT,,False,2,5,0.000000000,0.000000000,68.000000000,0.000000000,0.000000000
acf/_Vfe1_kts,FLIGHT,,False,5,5,999.000000000,70.000000000,110.000000000,190.000000000,150.000000000
acf/_Vfem_kts,FLIGHT,,False,5,5,999.000000000,70.000000000,85.000000000,190.000000000,150.000000000
acf/_Vle_kts,FLIGHT,,False,4,5,999.000000000,9.9999E4,998.999938965,210.000000000,999.000000000
acf/_Vmca_kts,FLIGHT,FLTMODEL,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_Vne_kts,FLIGHT,,False,5,5,151.000000000,70.000000000,163.000000000,250.000000000,200.000000000
acf/_Vno_kts,FLIGHT,,False,5,5,100.000000000,63.000000000,120.000000000,250.000000000,150.000000000
acf/_Vs_kts,FLIGHT,,False,5,5,43.000000000,28.000000000,48.000000000,75.000000000,60.000000000
acf/_Vso_kts,FLIGHT,,False,5,5,0.000000000,26.000000000,40.000000000,67.000000000,60.000000000
acf/_Vx_kts,FLIGHT,,False,2,5,0.000000000,0.000000000,62.000000000,0.000000000,0.000000000
acf/_Vy_kts,FLIGHT,,False,3,5,0.000000000,0.000000000,74.000000000,120.000000000,0.000000000
acf/_Vyse_kts,FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_add_def_exceeds_base_def,PLUMBING,,True,1,5,0,0,0,0,0
acf/_additonal_gear_flatplate,FLIGHT,GEAR,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_ai_can_fly,PLUMBING,,False,2,5,0,0,1,1,0
acf/_ailn1_cratR,FLIGHT,CONTROL,False,4,5,0.300000012,0.250000000,0.219999999,0.250000000,0.239999995
acf/_ailn1_cratT,FLIGHT,CONTROL,False,4,5,0.340000004,0.250000000,0.200000003,0.250000000,0.239999995
acf/_ailn1_dn,FLIGHT,CONTROL,False,5,5,17.000000000,20.000000000,15.000000000,7.000000000,10.000000000
acf/_ailn1_flaps,FLIGHT,CONTROL,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_ailn1_max_sweep_rat,FLIGHT,CONTROL,True,1,5,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
acf/_ailn1_pitch,FLIGHT,CONTROL,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_ailn1_rat1,FLIGHT,CONTROL,True,1,5,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
acf/_ailn1_rat2,FLIGHT,CONTROL,True,1,5,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
acf/_ailn1_sbrk,FLIGHT,CONTROL,False,2,5,0.000000000,0.000000000,0.000000000,0.000000000,-20.000000000
acf/_ailn1_sbrk_gnd_only,FLIGHT,CONTROL,True,1,5,0,0,0,0,0
acf/_ailn1_up,FLIGHT,CONTROL,False,3,5,29.000000000,20.000000000,20.000000000,14.000000000,20.000000000
acf/_ailn1_v1,FLIGHT,CONTROL,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_ailn1_v2,FLIGHT,CONTROL,False,2,5,999.000000000,0.000000000,999.000000000,999.000000000,999.000000000
acf/_ailn2_cratR,FLIGHT,CONTROL,False,2,5,0.000000000,0.000000000,0.000000000,0.000000000,0.239999995
acf/_ailn2_cratT,FLIGHT,CONTROL,False,2,5,0.000000000,0.000000000,0.000000000,0.000000000,0.239999995
acf/_ailn2_dn,FLIGHT,CONTROL,False,2,5,0.000000000,0.000000000,0.000000000,0.000000000,10.000000000
acf/_ailn2_flaps,FLIGHT,CONTROL,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_ailn2_max_sweep_rat,FLIGHT,CONTROL,True,1,5,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
acf/_ailn2_pitch,FLIGHT,CONTROL,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_ailn2_rat1,FLIGHT,CONTROL,True,1,5,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
acf/_ailn2_rat2,FLIGHT,CONTROL,True,1,5,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
acf/_ailn2_sbrk,FLIGHT,CONTROL,False,2,5,0.000000000,0.000000000,0.000000000,0.000000000,-20.000000000
acf/_ailn2_sbrk_gnd_only,FLIGHT,CONTROL,True,1,5,0,0,0,0,0
acf/_ailn2_up,FLIGHT,CONTROL,False,2,5,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000
acf/_ailn2_v1,FLIGHT,CONTROL,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_ailn2_v2,FLIGHT,CONTROL,False,2,5,999.000000000,0.000000000,999.000000000,999.000000000,999.000000000
acf/_ailn_def_time,FLIGHT,CONTROL,False,2,5,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000
acf/_ailn_tab,FLIGHT,CONTROL,False,2,5,0.000000000,0.000000000,0.008000000,0.000000000,0.000000000
acf/_ailn_trim_time,FLIGHT,CONTROL,False,3,5,0.010000000,0.010000000,20.000000000,10.000000000,10.000000000
acf/_airbus_FBW,PLUMBING,,True,1,5,0,0,0,0,0
acf/_alt_always_armed,PLUMBING,INIT,False,2,5,1,0,0,1,1
acf/_alt_hard_locked_on_cws,PLUMBING,CONTROL|INIT,False,2,5,0,1,0,0,1
acf/_alta_x_ctr,PLUMBING,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_anchor_xyz_acf/0,PLUMBING,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_anchor_xyz_acf/1,PLUMBING,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_anchor_xyz_acf/2,PLUMBING,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
acf/_anchor_xyz_acf/count,PLUMBING,,True,1,5,3,3,3,3,3
"acf/_ang_offset/0,0",PLUMBING,,False,1,2,,,0.000000000,0.000000000,
"acf/_ang_offset/0,1",PLUMBING,,False,1,2,,,0.000000000,0.000000000,
"acf/_ang_offset/0,2",PLUMBING,,False,1,2,,,0.000000000,0.000000000,
"acf/_ang_offset/1,0",PLUMBING,,False,1,2,,,0.000000000,0.000000000,
"acf/_ang_offset/1,1",PLUMBING,,False,1,2,,,0.000000000,0.000000000,
"acf/_ang_offset/1,2",PLUMBING,,False,1,2,,,0.000000000,0.000000000,
acf/_ang_offset/i_count,PLUMBING,,False,1,2,,,2,2,
acf/_ang_offset/j_count,PLUMBING,,False,1,2,,,3,3,
acf/_ann_triggers_caution/0,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/1,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/10,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/100,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/101,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/102,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/103,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/104,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/105,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/106,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/107,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/108,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/109,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/11,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/110,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/111,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/112,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/113,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/114,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/115,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/116,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/117,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/118,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/119,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/12,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/120,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/121,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/122,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/123,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/124,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/125,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/126,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/127,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/128,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/129,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/13,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/130,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/131,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/132,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/133,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/134,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/135,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/136,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/137,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/138,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/139,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/14,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/140,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/141,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/142,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/143,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/144,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/145,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/146,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/147,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/148,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/149,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/15,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/150,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/151,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/152,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/153,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/154,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/155,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/156,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/157,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/158,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/159,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/16,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/160,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/161,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/162,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/163,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/164,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/165,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/166,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/167,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/168,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/169,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/17,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/170,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/171,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/172,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/173,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/174,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/175,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/176,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/177,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/178,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/179,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/18,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/180,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/181,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/182,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/183,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/184,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/185,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/186,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/187,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/188,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/189,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/19,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/190,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/191,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/192,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/193,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/194,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/195,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/196,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/197,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/2,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/20,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/21,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/22,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/23,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/24,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/25,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/26,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/27,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/28,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/29,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/3,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/30,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/31,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/32,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/33,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/34,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/35,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/36,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/37,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/38,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/39,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/4,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/40,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/41,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/42,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/43,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/44,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/45,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/46,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/47,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/48,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/49,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/5,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/50,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/51,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/52,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/53,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/54,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/55,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/56,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/57,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/58,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/59,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/6,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/60,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/61,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/62,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/63,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/64,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/65,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/66,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/67,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/68,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/69,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/7,PLUMBING,,False,2,5,0,0,0,1,0
acf/_ann_triggers_caution/70,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/71,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/72,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/73,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/74,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/75,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/76,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/77,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/78,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/79,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/8,PLUMBING,,True,1,5,0,0,0,0,0
acf/_ann_triggers_caution/80,PLUMBING,,True,1,5,0,0,0,0,0
